,px,py,area (pixels),flux (noise-normed)
278,1297.3985111103214,864.2322173291324,20.0,682.3991943804343
279,3885.4472550637092,1970.8629532220978,19.0,680.6410101242894
280,373.66840077999774,1720.969798417496,20.0,680.4521114240805
281,3393.313672891203,2312.7528576244854,21.0,679.2866053702816
282,2240.3596271782226,566.3281856774291,20.0,678.7428908066264
283,2085.1549209081754,198.8966047857233,21.0,677.469121072757
284,2687.170011025413,3319.5454812886196,20.0,677.4021210234556
285,1926.048985712905,3236.6725259933455,21.0,676.4613979484911
286,1833.7158897515985,3079.80843466291,21.0,676.0887908966401
287,3603.7372583323236,2265.1318602165225,20.0,673.0778677836764
288,1176.4450412559422,879.2028051376227,21.0,671.8022755168865
289,3479.1749177696734,2958.6871127935638,22.0,671.5931228042974
290,3031.551664625946,2409.814978917366,19.0,671.0557371559864
291,1106.7165787845038,1677.317836817595,20.0,668.4488823143956
292,1537.8279275787163,3665.0173195944335,21.0,668.2188211940787
293,2478.1444237346736,3311.4040408901124,19.0,663.2112325642457
294,3916.4898378235425,1339.7742374212235,19.0,662.4939574085244
295,1425.1496700545429,3717.8565462627193,21.0,662.2547036806961
296,440.3625982900668,1974.778965512006,19.0,661.1701880989044
297,2998.368805562687,1061.9616791101168,19.0,660.4513979095602
298,1596.7933180722428,458.472479948718,18.0,660.4363608192682
299,3374.495050227273,1536.122662435297,20.0,659.9547863936407
300,2625.1565827208346,3929.238344297533,20.0,658.8382812122654
301,1240.7709810241554,3807.783118219213,22.0,658.1644279852511
302,3657.697603515846,2330.8317831512204,18.0,657.5940477680967
303,1057.7519447519112,1232.2298273787515,20.0,657.5073267382681
304,2945.095122238844,310.92672098225796,21.0,656.7546932740067
305,3314.841045215697,2962.403065290622,20.0,656.5813208754091
306,3417.8059619350183,2576.4615194149733,20.0,655.7308617337226
307,3131.1439174519655,2854.237959911027,19.0,655.7005620047086
308,338.7597502461194,1325.83126358027,19.0,655.2843190351657
309,2259.4888757966423,463.2248223329316,20.0,655.1980701315387
310,1491.4532310438503,3568.6387494469145,21.0,652.9248276232105
311,3127.3145401808647,3314.1474300740483,19.0,652.9073888231193
312,3972.218351851601,1808.3179561283744,22.0,652.7358411597984
313,2827.0578651684787,386.246783410026,21.0,651.9615390832835
314,1950.1702103338562,868.3322006542542,20.0,651.8827295839167
315,926.5294438535525,2282.4253036395503,18.0,651.6098167119962
316,1748.9272905163514,3482.6980804595287,20.0,651.1248078995079
317,1016.0369889701026,1427.1667110875167,21.0,650.4222215941502
318,2771.5782511705916,807.186653257619,20.0,648.685622611759
319,792.1792170267664,2482.3672374500798,20.0,647.9758801034313
320,249.64822705282856,2628.4165778495703,20.0,647.247403448696
321,1229.5810527349531,657.0359564203228,25.0,646.8675731895362
322,2048.953533050714,4006.500702378556,20.0,645.5840657936244
323,331.5576191455182,1686.4764219433403,20.0,645.5796719162964
324,1657.6225140257682,281.092666507789,20.0,645.4873746821495
325,499.33556702098167,1328.062788141641,20.0,644.7077949747469
326,2164.230532138706,271.98499763067525,21.0,644.3114050577749
327,2487.5680988274753,2980.8106252328066,19.0,643.4391013266925
328,3380.6767105419913,2485.5064273809735,20.0,643.2332463425734
329,2765.9824422340544,3652.6533176476987,20.0,639.5504417210441
330,971.9699895842477,1371.6243845595027,19.0,636.750270724957
