centroid_px,centroid_py,gaia_px,gaia_py,gaia_G_mag,match_dist_px
2737.5911336656404,3331.4499197437563,2737.324892152191,3331.5458349243027,4.015603542327881,0.2829916347582987
2333.701144382635,626.4475269268376,2333.47326324618,626.4575758300039,2.9805827140808105,0.2281025927227357
2333.3159891443665,638.4543141003343,2333.159619503654,638.4023074146785,3.699737310409546,0.16479126156881563
3490.031228339356,1663.0575540563125,3489.9904649575265,1662.9920389558865,3.2201929092407227,0.07716140020761668
793.5624365299076,580.4708021259873,793.8908785044812,580.4456629592257,4.268621921539307,0.32940265385583845
924.273503716885,1223.6950562621826,924.3694927729657,1223.751681255142,3.6155240535736084,0.11144634904265256
1918.450501187952,999.6520791599283,1918.310275458999,999.8314074991752,3.941577196121216,0.22764425825711948
2039.0699667479248,515.6696562958824,2038.853170553165,515.5796888320087,4.3091349601745605,0.23472267597783192
2733.661410691206,236.638548932093,2733.2925228333256,236.4168258462107,4.239373207092285,0.4303944452532223
951.227241830483,2500.1449338151783,951.6007670481999,2499.7106591012507,3.9845802783966064,0.57281377028439
2861.1865071768366,2777.819700906504,2861.1627900409,2777.780539339946,4.0749969482421875,0.04578352140588194
1305.7928951578813,2904.5185549181274,1306.0342561291363,2904.0309357679052,4.069357872009277,0.5440841424895173
1129.268613528794,2711.112753687982,1129.698377187664,2710.6379258546804,3.830866813659668,0.6404360028631306
3543.152770825389,1696.7559680532663,3543.3236522868247,1696.7213598283977,4.053886890411377,0.1743508046754792
2463.744930128175,870.7380594106444,2463.460384329208,870.8066504557964,4.023705959320068,0.29269616188943387
1943.966925332388,3659.288340819157,1943.5906422172598,3658.998859120824,3.7691292762756348,0.4747511310153613
1709.8013142438892,645.0763137747973,1709.854802326544,645.0583962467451,4.347512722015381,0.05640933253968838
3531.3782548735667,2938.1713719344125,3531.3679337626872,2938.460777842956,4.3061370849609375,0.28958989144925645
1762.501177735019,3692.254319480915,1762.0466236585687,3692.011506608442,4.228838920593262,0.5153421188455414
850.6420821000579,2771.636554777547,850.9717643400486,2771.1004193069457,4.290279388427734,0.6293898809183088
759.4679378440628,3250.874489080325,759.7486413055326,3250.3111014883025,4.258092403411865,0.6294442089066119
2567.9633164085635,3458.960564588451,2567.6944752664645,3458.7982995861375,4.329187870025635,0.31401511215360717
286.0802512548934,2935.3392926814104,286.2878462545639,2934.984836238704,3.9842233657836914,0.4107737256256477
2979.618310515237,374.8863808699035,2979.27880052851,374.7655007795779,6.87672758102417,0.36038732958381114
189.81455835351403,1805.4841342971383,189.74755812063313,1805.3803403568509,4.116363048553467,0.12354033044512912
756.033574603909,1824.1137687019364,756.064085178165,1824.0064665001732,4.318301200866699,0.11155562578661184
3228.1462266191256,494.19857603754,3227.7046017508683,493.9398676355447,4.435361862182617,0.5118227833208352
3548.627158137026,1314.1135975182983,3548.772788384389,1314.1032666332385,4.342101573944092,0.1459962195850439
