centroid_px,centroid_py,RA_obs,DEC_obs,RA_catalog,DEC_catalog,magV,r_px,r_solar,total_offset_arcsec,radial_deflection_arcsec,einstein_pred_arcsec,residual_arcsec
1109.8632448386431,3688.706476435455,107.38739918775764,75.80682934094165,107.39506982959527,75.81666161318108,2.725079298019409,1889.9783896124118,157.76154024301147,36.03751150216012,10.530102695574845,0.011099029568948227,10.519003666005897
2638.45477574362,3458.1338887362413,229.12790460604185,49.06821637740089,229.12771850301093,49.07856130321236,3.999136924743652,1528.7623838781626,127.60987621432908,37.24431899719277,3.0278443613617876,0.013721508490918693,3.014122852870869
3598.6273915432635,1008.5446012028128,201.3033200689577,-40.699156965277716,201.30015264955566,-40.69936493980849,3.793246030807495,1866.792123802992,155.82612075531662,8.677242936265325,5.047532077834589,0.011236883723425796,5.036295194111163
1538.636619018151,3602.7749287870342,160.34584120582514,82.9640334135748,160.2522237868705,82.96847293667592,3.663871288299561,1636.085613001345,136.5684325784572,44.256359844900395,3.4239399192427116,0.012821410972803456,3.411118508269908
358.9058208042162,2712.626749253177,79.45992541173143,41.56537304752938,79.45846909230237,41.51780016202601,2.8534293174743652,1815.149542604114,151.5153766765282,171.307337153715,-16.426586994616578,0.011556582826165746,-16.438143577442744
3003.37362317337,1605.4869587485628,217.29805977464773,-37.9366528357032,217.29368131695378,-37.945393416564045,3.3990402221679688,1052.8801221093543,87.88671376781487,33.83258302071653,13.832644083957357,0.01992337550162487,13.812720708455732
2594.676330705931,3507.2721871012827,228.44557503996765,51.13395675452667,228.44572201627423,51.14534836353345,3.7358906269073486,1558.3100867932098,130.0763018349293,41.01113610999268,4.316928687741569,0.013461329814112266,4.303467357927457
2273.8346471684895,166.84032585493046,133.45660310777959,-55.476246374463805,133.44231896740263,-55.47281543559988,3.841697216033935,1894.6669911863933,158.15291032954923,31.654270412202138,2.503384179356714,0.01107156356687572,2.4923126157898383
615.382649638156,2395.604436709735,74.60711713740604,34.09222188114816,74.60154567437286,34.07945486081323,3.924175262451172,1474.1849670167182,123.0541535701606,48.87102865410205,6.589800222400637,0.014229507490794687,6.575570714909842
2006.2422740193383,3992.056683277188,208.5267063334368,69.97359849710273,208.51124129139322,69.9787117800025,2.9821486473083496,1944.5051029693332,162.31303053033756,26.50024496943418,-11.019223073035135,0.01078779685327066,-11.030010869888406
3850.815251849877,2188.782377164319,219.24824144804228,-8.999080201943482,219.24478742509538,-8.992772897990823,3.888251781463623,1808.3037659703557,150.94394143058193,25.814953413621065,-6.407450301141331,0.011600333099856629,-6.419050634241188
3204.0309517106657,2217.8063543515746,227.23508885333723,-7.27687456038908,227.23770391713515,-7.263765237815836,2.83687424659729,1168.4356033993658,97.53243819092495,48.10863293624403,9.305771953316638,0.017953001406284173,9.287818951910355
836.354499989114,2419.824591323498,71.5083758815261,37.32793609894271,71.50494020629003,37.31319255548707,3.999257802963257,1267.414038272228,105.79443230800456,53.98046226460035,0.9859776942158897,0.016550965507355124,0.9694267287085345
3044.6687739318763,1691.472493538979,219.6771288993583,-33.339177527224685,219.67480120735325,-33.33918990325904,4.030624866485596,1058.5180715482297,88.357328454299,7.000801432668176,5.668685454326074,0.019817258292340385,5.6488681960337335
795.6364124479666,1825.869726127591,74.77905899436143,10.879933447547662,74.77829063317218,10.876485915244837,3.292785167694092,1271.91053694701,106.16976705285302,12.704904933264118,-6.503350858557778,0.016492454006500023,-6.519843312564278
2737.5911336656404,3331.4499197437563,230.4383921218031,43.7910822425522,230.43910245010414,43.80156508027171,4.015603542327881,1456.9761933952516,121.61769130840285,37.78332775179963,4.805453724355875,0.014397576381874791,4.791056147974
2333.701144382635,626.4475269268376,138.80071008982628,-61.55475175470816,138.78335200689088,-61.553366747358304,2.9805827140808105,1449.978130042647,121.03354428360461,30.180110752603873,7.392646271920457,0.014467063741412661,7.378179208179044
2333.3159891443665,638.4543141003343,138.90031811051858,-61.70376185855974,138.88760031301098,-61.7020696149527,3.699737310409546,1438.1322102991046,120.04473374767059,22.542432193147633,4.3983784408696405,0.014586229194198011,4.383792211675442
3490.031228339356,1663.0575540563125,216.4213577826491,-27.349252973649197,216.4204482995809,-27.351823328854366,3.2201929092407227,1492.5262979911008,124.58515341678785,9.699504700949843,13.097186102764095,0.014054644168893824,13.0831314585952
793.5624365299076,580.4708021259873,92.16043095705295,-23.49782484106345,92.16152378631818,-23.505490619227142,4.268621921539307,1930.6101489574546,161.15318163546775,27.831635751284413,2.486571077028354,0.010865438598418755,2.475705638429935
924.273503716885,1223.6950562621826,81.67007946634205,-13.801262666133209,81.66898012297929,-13.802069520295163,3.615524053573608,1393.6426653627293,116.33107269606852,4.817532484239165,-3.3028277704368096,0.01505186842534098,-3.3178796388621508
1918.450501187952,999.6520791599283,104.79592503516177,-56.1542706780015,104.78328635839314,-56.14926935751278,3.941577196121216,1056.3221268969776,88.17402709361994,31.08747119952307,8.01603097488432,0.019858455576049084,7.996172519308271
2039.0699667479248,515.6696562958824,119.58360377506801,-56.129626051777485,119.57302505111352,-56.124469865563114,4.3091349601745605,1532.356364469526,127.90987536607243,28.19746605322545,-0.8757041927644694,0.013689326136771809,-0.8893935189012412
2733.661410691206,236.638548932093,156.57743803597043,-56.73641548932845,156.55618898070034,-56.73647947672427,4.239373207092285,1936.7916450991543,161.66916761587927,41.958330225074086,3.7139554039249623,0.010830760285475827,3.7031246436394865
951.227241830483,2500.1449338151783,69.89684357317145,42.53830717874748,69.890006217577,42.52579557680711,3.9845802783966064,1186.3159462122653,99.02495812540663,48.556792224834034,8.690692266402758,0.017682410910818142,8.673009855491939
